asin,title,image,rating,rating_scale,reviews_count,price,is_sponsored,position,url,html_output
B081W6H76Q,Baby Einstein ClassicsFrom $0.99$0.99 to buy episodeFrom $2.99 to buy season,https://m.media-amazon.com/images/I/61stCtLRr5L._AC_UL320_.jpg,4.8,5,76,0.99,false,17,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1602680132,Key Education Sentence Building for Kids—Sight Word Builder for Early Reading Speech Writing Language Literacy Resource for Kindergarten-2nd Grade$14.50$14.50$15.99$15.99,https://m.media-amazon.com/images/I/81NHjuhmzSL._AC_UL320_.jpg,4.6,5,1371,14.5,false,18,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B087HB16L1,Bad EducationFrom $2.99$2.99 to rentFrom $4.99 to buy,https://m.media-amazon.com/images/I/81sjoQGN6dL._AC_UL320_.jpg,4,5,869,2.99,false,19,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B083RZC8KQ,A Deadly Education: A Novel (The Scholomance Book 1)Book 1 of 2: The Scholomance$13.99$13.99$28.00$28.00,https://m.media-amazon.com/images/I/81p5MecNSbL._AC_UL320_.jpg,4.6,5,1209,13.99,false,20,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1284151581,Essentials of Health Policy and Law (Essential Public Health)Part of: Essential Public Health (20 Books)$80.75$80.75,https://m.media-amazon.com/images/I/91uSnq1s7XL._AC_UL320_.jpg,4.5,5,59,80.75,false,21,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B073HKQVB1,The American Heritage Series$1.99$1.99 to buy episode$15.99 to buy season,https://m.media-amazon.com/images/I/81f2RF0uJWL._AC_UL320_.jpg,3.3,5,93,1.99,false,22,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B01GKHG2B2,EAI Education Magnetic Ten Frame Dry-Erase Paddles: Set of 5$29.95$29.95,https://m.media-amazon.com/images/I/51Ry11r7YrL._AC_UL320_.jpg,4.6,5,20,29.95,false,23,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
163530833X,FTCE Professional Education Test Prep Book: Study Guide with Practice Questions for the Florida Teacher Certification Exam$27.99$27.99,https://m.media-amazon.com/images/I/61snr0y-fuL._AC_UL320_.jpg,5,5,2,27.99,false,24,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B00BZAZDQU,Bad EducationFrom $3.99$3.99 to rentFrom $12.99 to buy,https://m.media-amazon.com/images/I/81XFsrpkVhL._AC_UL320_.jpg,4.4,5,320,3.99,false,25,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B07MXPXKHM,Guided Lessons by Education.comFree Download,https://m.media-amazon.com/images/I/61juPv+B8IL._AC_UL320_.png,4.6,5,233,,false,26,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B07F85R9CN,Most Likely to SucceedFrom $3.99$3.99 to rentFrom $7.99 to buy,https://m.media-amazon.com/images/I/714gt7vNuZL._AC_UL320_.jpg,4.4,5,32,3.99,false,27,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
0692134654,My Daddy the Pedophile: A Memoir$18.78$18.78$19.99$19.99,https://m.media-amazon.com/images/I/61e4+0zB8KL._AC_UL320_.jpg,4.5,5,161,18.78,true,28,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B082F99YNN,155 Pcs Wooden Pattern Blocks Set Shape Jigsaw Puzzles Brain Teasers Tangrams Stacking Sorting Games Early Educational Learning Challenge IQ Toy Gift for Kid Toddlers Age 3+ Years Old$12.90$12.90,https://m.media-amazon.com/images/I/61XmN30BlSL._AC_UL320_.jpg,4.5,5,79,12.9,true,29,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1602680132,Key Education Sentence Building for Kids—Sight Word Builder for Early Reading Speech Writing Language Literacy Resource for Kindergarten-2nd Grade$14.50$14.50$15.99$15.99,https://m.media-amazon.com/images/I/81NHjuhmzSL._AC_UL320_.jpg,4.6,5,1371,14.5,true,30,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B005IZ86NK,Sight Words Level 1From $1.99$1.99 to rentFrom $7.99 to buy,https://m.media-amazon.com/images/I/81t2AI-4kkL._AC_UL320_.jpg,4.5,5,439,1.99,false,31,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1635307899,Praxis II Elementary Education Multiple Subjects 5001 Study Guide: Exam Prep Book with Practice Test Questions$24.99$24.99,https://m.media-amazon.com/images/I/713OkECaknL._AC_UL320_.jpg,5,5,3,24.99,false,32,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B000QE23LY,Marvel Education Pretend Professionals Career Doll Figures Toy Figures for Kids Set of 12$23.80$23.80,https://m.media-amazon.com/images/I/61wtQgH3i5L._AC_UL320_.jpg,4.4,5,86,23.8,false,33,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B01A7ONV8Q,SelectEDFrom $2.99$2.99 to rentFrom $9.99 to buy,https://m.media-amazon.com/images/I/91SInnTFqYL._AC_UL320_.jpg,4,5,27,2.99,false,34,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
6070721977,Las Recetas De @Sascha Fitness.$14.39$14.39$15.95$15.95,https://m.media-amazon.com/images/I/71-f3NGgA5L._AC_UL320_.jpg,4.7,5,1066,14.39,false,35,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B08JVNXKWY,FTCE K-6 Study Guide and Test Prep: How to Pass the Florida Teacher Certification Exam Elementary Education K-6 Using NavaED Strategies and Relevant Practice Test Questions$35.99$35.99,https://m.media-amazon.com/images/I/61rkpxygIdL._AC_UL320_.jpg,5,5,4,35.99,false,36,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B06ZY7Z66X,Oyler: Dramatic Turnaround in a Poverty-Stricken CommunityFrom $1.99$1.99 to rentFrom $7.99 to buy,https://m.media-amazon.com/images/I/71wq-FDvu4L._AC_UL320_.jpg,4.5,5,26,1.99,false,37,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B01A9A9XLW,LEGO Education WeDo 2.0 Core Set 45300$219.95$219.95,https://m.media-amazon.com/images/I/618VhB2JqfL._AC_UL320_.jpg,4.7,5,525,219.95,false,38,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1635307902,NES Elementary Education Subtest 1 &amp; 2 Study Guide: Exam Prep Book with Practice Test Questions$14.99$14.99,https://m.media-amazon.com/images/I/71+Ysw0CU+L._AC_UL320_.jpg,4.6,5,3,14.99,false,39,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1416628622,Teaching for Deeper Learning: Tools to Engage Students in Meaning Making$20.63$20.63$27.95$27.95,https://m.media-amazon.com/images/I/81PQ29+rGhL._AC_UL320_.jpg,4.9,5,19,20.63,false,40,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1565857429,Bach and the High Baroque$49.95$49.95,https://m.media-amazon.com/images/I/4197b6h4Z4L._AC_UL320_.jpg,5,5,2,49.95,false,41,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1416600353,Understanding By Design$26.83$26.83$37.95$37.95,https://m.media-amazon.com/images/I/41OXcSAqc+L._AC_UL320_.jpg,4.5,5,572,26.83,false,42,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1119271916,The Law of Higher Education: Student Version$82.21$82.21$99.00$99.00,https://m.media-amazon.com/images/I/81tnggwC8lL._AC_UL320_.jpg,4.3,5,21,82.21,false,43,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B07QN7ZJF9,Lego Education Spike Prime Set$369.95$369.95,https://m.media-amazon.com/images/I/81ET9MkVFbL._AC_UL320_.jpg,4.8,5,19,369.95,false,44,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B08KQTG98V,Whole Brain Teaching: Virtual Instruction QuickStart$7.95$7.95,https://m.media-amazon.com/images/I/71lNxEjWHrL._AC_UL320_.jpg,5,5,43,7.95,false,45,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1119496594,Leverage Leadership 2.0: A Practical Guide to Building Exceptional Schools$18.99$18.99$36.95$36.95,https://m.media-amazon.com/images/I/51szTiQ6-kL._AC_UL320_.jpg,4.7,5,377,18.99,false,46,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1483308014,Culturally Responsive Teaching and The Brain: Promoting Authentic Engagement and Rigor Among Culturally and Linguistically Diverse Students$34.11$34.11$36.95$36.95,https://m.media-amazon.com/images/I/71nRGQIDkLL._AC_UL320_.jpg,4.8,5,1132,34.11,false,47,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
0137033788,Teaching Students with Learning Problems$181.85$181.85,https://m.media-amazon.com/images/I/51pKit9aXqL._AC_UL320_.jpg,4.4,5,90,181.85,false,48,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B00CDTKNI0,Champion Sports Physical Education Playground Set$94.23$94.23,https://m.media-amazon.com/images/I/81HbuMPfLXL._AC_UL320_.jpg,5,5,1,94.23,false,49,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B08L9M94LT,A Short Film About EducationFrom $1.99$1.99 to rentFrom $7.99 to buy,https://m.media-amazon.com/images/I/71a4MoaNk4L._AC_UL320_.jpg,,5,,1.99,false,50,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1305500989,Foundations of Education$31.91$31.91to rent$79.77to buy,https://m.media-amazon.com/images/I/51OkhVvPnKL._AC_UL320_.jpg,4.5,5,113,31.91,false,51,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B00BNBJ0LA,The Distracted Mind with Adam Gazzaley,https://m.media-amazon.com/images/I/715GXDkmk4L._AC_UL320_.jpg,3.3,5,7,,false,52,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
